Id	RateDate	Currency	RateYear	RateMonth	BuyingRate	CentralRate	SellingRate
4104	2005-09-15	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4105	2005-09-14	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4106	2005-09-13	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4107	2005-09-12	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4108	2005-09-09	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4109	2005-09-08	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4110	2005-09-07	US DOLLAR	2005	September	128.5000	129.0000	129.5000
4111	2005-09-06	US DOLLAR	2005	September	128.5700	129.0700	129.5700
4112	2005-09-05	US DOLLAR	2005	September	128.5700	129.0700	129.5700
4113	2005-09-02	US DOLLAR	2005	September	128.5700	129.0700	129.5700
4114	2005-09-01	US DOLLAR	2005	September	128.5700	129.0700	129.5700
4115	2005-08-31	US DOLLAR	2005	August	128.5700	129.0700	129.5700
4116	2005-08-30	US DOLLAR	2005	August	128.5700	129.0700	129.5700
4117	2005-08-29	US DOLLAR	2005	August	128.5700	129.0700	129.5700
4118	2005-08-26	US DOLLAR	2005	August	128.8700	129.3700	129.8700
4119	2005-08-25	US DOLLAR	2005	August	128.8700	129.3700	129.8700
4120	2005-08-24	US DOLLAR	2005	August	128.8700	129.3700	129.8700
4121	2005-08-23	US DOLLAR	2005	August	132.8500	132.8500	132.8500
4122	2005-08-22	US DOLLAR	2005	August	131.8500	132.3500	132.8500
4123	2005-08-19	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4124	2005-08-18	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4125	2005-08-17	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4126	2005-08-16	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4127	2005-08-15	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4128	2005-08-12	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4129	2005-08-11	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4130	2005-08-10	US DOLLAR	2005	August	131.8600	132.3600	132.8600
4131	2005-08-09	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4132	2005-08-08	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4133	2005-08-05	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4134	2005-08-04	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4135	2005-08-03	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4136	2005-08-02	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4137	2005-08-01	US DOLLAR	2005	August	131.8800	132.3800	132.8800
4138	2005-07-29	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4139	2005-07-28	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4140	2005-07-27	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4141	2005-07-26	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4142	2005-07-25	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4143	2005-07-22	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4144	2005-07-20	US DOLLAR	2005	July	131.8600	132.3600	132.8600
4145	2005-07-19	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4146	2005-07-18	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4147	2005-07-15	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4148	2005-07-14	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4149	2005-07-13	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4150	2005-07-12	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4151	2005-07-11	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4152	2005-07-08	US DOLLAR	2005	July	131.8900	132.3900	132.8900
4153	2005-07-07	US DOLLAR	2005	July	131.8900	132.3900	132.8900
4154	2005-07-06	US DOLLAR	2005	July	131.8900	132.3900	132.8900
4155	2005-07-05	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4156	2005-07-04	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4157	2005-07-01	US DOLLAR	2005	July	131.8700	132.3700	132.8700
4158	2005-06-30	US DOLLAR	2005	June	131.8700	132.3700	132.8700
4159	2005-06-29	US DOLLAR	2005	June	131.8700	132.3700	132.8700
4160	2005-06-28	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4161	2005-06-27	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4162	2005-06-24	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4163	2005-06-23	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4164	2005-06-22	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4165	2005-06-21	US DOLLAR	2005	June	131.9000	132.4000	132.9000
4166	2005-06-20	US DOLLAR	2005	June	131.9000	132.4000	132.9000
4167	2005-06-17	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4168	2005-06-16	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4169	2005-06-15	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4170	2005-06-14	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4171	2005-06-13	US DOLLAR	2005	June	131.8800	132.3800	132.8800
4172	2005-06-10	US DOLLAR	2005	June	131.8600	132.3600	132.8600
4173	2005-06-09	US DOLLAR	2005	June	131.8600	132.3600	132.8600
4174	2005-06-08	US DOLLAR	2005	June	131.8600	132.3600	132.8600
4175	2005-06-07	US DOLLAR	2005	June	131.8500	132.3500	132.8500
4176	2005-06-06	US DOLLAR	2005	June	131.8500	132.3500	132.8500
4177	2005-06-03	US DOLLAR	2005	June	131.8300	132.3300	132.8300
4178	2005-06-02	US DOLLAR	2005	June	131.8300	132.3300	132.8300
4179	2005-06-01	US DOLLAR	2005	June	131.8300	132.3300	132.8300
4180	2005-05-31	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4181	2005-05-27	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4182	2005-05-26	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4183	2005-05-25	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4184	2005-05-24	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4185	2005-05-23	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4186	2005-05-20	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4187	2005-05-19	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4188	2005-05-18	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4189	2005-05-17	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4190	2005-05-16	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4191	2005-05-13	US DOLLAR	2005	May	131.8100	132.3100	132.8100
4192	2005-05-12	US DOLLAR	2005	May	131.8100	132.3100	132.8100
4193	2005-05-11	US DOLLAR	2005	May	131.8100	132.3100	132.8100
4194	2005-05-10	US DOLLAR	2005	May	131.8000	132.3000	132.8000
4195	2005-05-09	US DOLLAR	2005	May	131.8000	132.3000	132.8000
4196	2005-05-06	US DOLLAR	2005	May	131.8000	132.3000	132.8000
4197	2005-05-05	US DOLLAR	2005	May	131.8000	132.3000	132.8000
4198	2005-05-04	US DOLLAR	2005	May	131.8000	132.3000	132.8000
4199	2005-05-03	US DOLLAR	2005	May	131.8300	132.3300	132.8300
4200	2005-04-29	US DOLLAR	2005	April	131.8300	132.3300	132.8300
4201	2005-04-28	US DOLLAR	2005	April	131.8300	132.3300	132.8300
4202	2005-04-27	US DOLLAR	2005	April	131.8300	132.3300	132.8300
4203	2005-04-26	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4204	2005-04-25	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4205	2005-04-22	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4206	2005-04-20	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4207	2005-04-19	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4208	2005-04-18	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4209	2005-04-15	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4210	2005-04-14	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4211	2005-04-13	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4212	2005-04-12	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4213	2005-04-11	US DOLLAR	2005	April	131.8600	132.3600	132.8600
4214	2005-04-08	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4215	2005-04-07	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4216	2005-04-06	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4217	2005-04-05	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4218	2005-04-04	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4219	2005-04-01	US DOLLAR	2005	April	131.8500	132.3500	132.8500
4220	2005-03-31	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4221	2005-03-30	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4222	2005-03-29	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4223	2005-03-24	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4224	2005-03-23	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4225	2005-03-22	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4226	2005-03-21	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4227	2005-03-18	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4228	2005-03-17	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4229	2005-03-16	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4230	2005-03-15	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4231	2005-03-14	US DOLLAR	2005	March	131.8600	132.3600	132.8600
4232	2005-03-11	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4233	2005-03-10	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4234	2005-03-09	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4235	2005-03-08	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4236	2005-03-07	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4237	2005-03-04	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4238	2005-03-03	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4239	2005-03-02	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4240	2005-03-01	US DOLLAR	2005	March	131.8500	132.3500	132.8500
4241	2005-02-28	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4242	2005-02-25	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4243	2005-02-24	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4244	2005-02-23	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4245	2005-02-22	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4246	2005-02-21	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4247	2005-02-18	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4248	2005-02-17	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4249	2005-02-16	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4250	2005-02-15	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4251	2005-02-14	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4252	2005-02-11	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4253	2005-02-10	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4254	2005-02-09	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4255	2005-02-08	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4256	2005-02-07	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4257	2005-02-04	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4258	2005-02-03	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4259	2005-02-02	US DOLLAR	2005	February	131.8500	132.3500	132.8500
4260	2005-02-01	US DOLLAR	2005	February	131.8600	132.3600	132.8600
4261	2005-01-31	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4262	2005-01-28	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4263	2005-01-27	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4264	2005-01-26	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4265	2005-01-25	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4266	2005-01-24	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4267	2005-01-19	US DOLLAR	2005	January	131.8800	132.3800	132.8800
4268	2005-01-18	US DOLLAR	2005	January	131.8800	132.3800	132.8800
4269	2005-01-17	US DOLLAR	2005	January	131.8800	132.3800	132.8800
4270	2005-01-14	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4271	2005-01-13	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4272	2005-01-12	US DOLLAR	2005	January	131.8600	132.3600	132.8600
4273	2005-01-11	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4274	2005-01-10	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4275	2005-01-07	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4276	2005-01-06	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4277	2005-01-05	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4278	2005-01-04	US DOLLAR	2005	January	131.8500	132.3500	132.8500
4279	2004-12-31	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4280	2004-12-30	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4281	2004-12-29	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4282	2004-12-28	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4283	2004-12-27	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4284	2004-12-24	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4285	2004-12-23	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4286	2004-12-22	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4287	2004-12-21	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4288	2004-12-20	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4289	2004-12-17	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4290	2004-12-16	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4291	2004-12-15	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4292	2004-12-14	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4293	2004-12-13	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4294	2004-12-10	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4295	2004-12-09	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4296	2004-12-08	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4297	2004-12-07	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4298	2004-12-06	US DOLLAR	2004	December	131.8500	132.3500	132.8500
4299	2004-12-03	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4300	2004-12-02	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4301	2004-12-01	US DOLLAR	2004	December	131.8800	132.3800	132.8800
4302	2004-11-29	US DOLLAR	2004	November	131.8800	132.3800	132.8800
4303	2004-11-26	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4304	2004-11-25	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4305	2004-11-24	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4306	2004-11-23	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4307	2004-11-22	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4308	2004-11-19	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4309	2004-11-18	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4310	2004-11-17	US DOLLAR	2004	November	131.8700	132.3700	132.8700
4311	2004-11-16	US DOLLAR	2004	November	131.8900	132.3900	132.8900
4312	2004-11-15	US DOLLAR	2004	November	131.8900	132.3900	132.8900
4313	2004-11-11	US DOLLAR	2004	November	131.8900	132.3900	132.8900
4314	2004-11-10	US DOLLAR	2004	November	131.8900	132.3900	132.8900
4315	2004-11-09	US DOLLAR	2004	November	132.8600	132.8600	132.8600
4316	2004-11-08	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4317	2004-11-05	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4318	2004-11-04	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4319	2004-11-03	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4320	2004-11-02	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4321	2004-11-01	US DOLLAR	2004	November	131.8600	132.3600	132.8600
4322	2004-10-29	US DOLLAR	2004	October	131.9000	132.4000	132.9000
4323	2004-10-28	US DOLLAR	2004	October	131.9000	132.4000	132.9000
4324	2004-10-27	US DOLLAR	2004	October	131.9000	132.4000	132.9000
4325	2004-10-26	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4326	2004-10-25	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4327	2004-10-22	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4328	2004-10-21	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4329	2004-10-20	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4330	2004-10-19	US DOLLAR	2004	October	131.9000	132.4000	132.9000
4331	2004-10-18	US DOLLAR	2004	October	131.9000	132.4000	132.9000
4332	2004-10-15	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4333	2004-10-14	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4334	2004-10-13	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4335	2004-10-12	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4336	2004-10-11	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4337	2004-10-08	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4338	2004-10-07	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4339	2004-10-06	US DOLLAR	2004	October	131.8800	132.3800	132.8800
4340	2004-10-05	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4341	2004-10-04	US DOLLAR	2004	October	131.8700	132.3700	132.8700
4342	2004-09-30	US DOLLAR	2004	September	131.8700	132.3700	132.8700
4343	2004-09-29	US DOLLAR	2004	September	131.8700	132.3700	132.8700
4344	2004-09-28	US DOLLAR	2004	September	131.8700	132.3700	132.8700
4345	2004-09-27	US DOLLAR	2004	September	131.8700	132.3700	132.8700
4346	2004-09-24	US DOLLAR	2004	September	131.8600	132.3600	132.8600
4347	2004-09-23	US DOLLAR	2004	September	131.8600	132.3600	132.8600
4348	2004-09-22	US DOLLAR	2004	September	131.8600	132.3600	132.8600
4349	2004-09-21	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4350	2004-09-20	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4351	2004-09-17	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4352	2004-09-16	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4353	2004-09-15	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4354	2004-09-14	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4355	2004-09-13	US DOLLAR	2004	September	131.8400	132.3400	132.8400
4356	2004-09-10	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4357	2004-09-09	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4358	2004-09-08	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4359	2004-09-07	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4360	2004-09-06	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4361	2004-09-03	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4362	2004-09-02	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4363	2004-09-01	US DOLLAR	2004	September	131.8300	132.3300	132.8300
4364	2004-08-31	US DOLLAR	2004	August	131.8300	132.3300	132.8300
4365	2004-08-30	US DOLLAR	2004	August	131.8300	132.3300	132.8300
4366	2004-08-27	US DOLLAR	2004	August	131.8500	132.3500	132.8500
4367	2004-08-26	US DOLLAR	2004	August	131.8500	132.3500	132.8500
4368	2004-08-25	US DOLLAR	2004	August	131.8500	132.3500	132.8500
4369	2004-08-24	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4370	2004-08-23	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4371	2004-08-20	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4372	2004-08-19	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4373	2004-08-18	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4374	2004-08-17	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4375	2004-08-16	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4376	2004-08-13	US DOLLAR	2004	August	131.8400	131.8400	131.8400
4377	2004-08-12	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4378	2004-08-11	US DOLLAR	2004	August	131.8400	132.3400	132.8400
4379	2004-08-10	US DOLLAR	2004	August	131.8200	132.3200	132.8200
4380	2004-08-09	US DOLLAR	2004	August	131.8200	132.3200	132.8200
4381	2004-08-06	US DOLLAR	2004	August	131.8000	132.3000	132.8000
4382	2004-08-05	US DOLLAR	2004	August	131.8000	132.3000	132.8000
4383	2004-08-04	US DOLLAR	2004	August	131.8000	132.3000	132.8000
4384	2004-08-03	US DOLLAR	2004	August	131.8000	132.3000	132.8000
4385	2004-08-02	US DOLLAR	2004	August	131.8000	132.3000	132.8000
4386	2004-07-28	US DOLLAR	2004	July	131.8200	132.3200	132.8200
4387	2004-07-27	US DOLLAR	2004	July	131.8400	132.3400	132.8400
4388	2004-07-26	US DOLLAR	2004	July	131.8400	132.3400	132.8400
4389	2004-07-23	US DOLLAR	2004	July	131.8400	132.3400	132.8400
4390	2004-07-22	US DOLLAR	2004	July	131.8400	132.3400	132.8400
4391	2004-07-21	US DOLLAR	2004	July	131.8400	132.3400	132.8400
4392	2004-07-20	US DOLLAR	2004	July	131.8100	132.3100	132.8100
4393	2004-07-19	US DOLLAR	2004	July	131.8100	132.3100	132.8100
4394	2004-07-16	US DOLLAR	2004	July	131.8000	132.3000	132.8000
4395	2004-07-15	US DOLLAR	2004	July	131.8000	132.3000	132.8000
4396	2004-07-14	US DOLLAR	2004	July	131.8000	132.3000	132.8000
4397	2004-07-13	US DOLLAR	2004	July	131.8000	132.3000	132.8000
4398	2004-07-12	US DOLLAR	2004	July	131.8000	132.3000	132.8000
4399	2004-07-09	US DOLLAR	2004	July	131.7600	132.2600	132.7600
4400	2004-07-08	US DOLLAR	2004	July	131.7600	132.2600	132.7600
4401	2004-07-07	US DOLLAR	2004	July	131.7600	132.2600	132.7600
4402	2004-07-06	US DOLLAR	2004	July	131.7600	132.2600	132.7600
4403	2004-07-05	US DOLLAR	2004	July	131.7600	132.2600	132.7600
4404	2004-07-02	US DOLLAR	2004	July	131.7500	132.2500	132.7500
4405	2004-07-01	US DOLLAR	2004	July	131.7500	132.2500	132.7500
4406	2004-06-30	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4407	2004-06-28	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4408	2004-06-25	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4409	2004-06-24	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4410	2004-06-23	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4411	2004-06-22	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4412	2004-06-21	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4413	2004-06-18	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4414	2004-06-16	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4415	2004-06-15	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4416	2004-06-14	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4417	2004-06-11	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4418	2004-06-10	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4419	2004-06-09	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4420	2004-06-08	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4421	2004-06-07	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4422	2004-06-04	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4423	2004-06-03	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4424	2004-06-01	US DOLLAR	2004	June	131.7500	132.2500	132.7500
4425	2004-05-31	US DOLLAR	2004	May	131.7500	132.2500	132.7500
4426	2004-05-28	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4427	2004-05-27	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4428	2004-05-26	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4429	2004-05-25	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4430	2004-05-24	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4431	2004-05-21	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4432	2004-05-20	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4433	2004-05-19	US DOLLAR	2004	May	131.8000	132.3000	132.8000
4434	2004-05-18	US DOLLAR	2004	May	132.0000	132.5000	133.0000
4435	2004-05-17	US DOLLAR	2004	May	132.0000	132.5000	133.0000
4436	2004-05-14	US DOLLAR	2004	May	132.0000	132.5000	133.0000
4437	2004-05-13	US DOLLAR	2004	May	132.0000	132.5000	133.0000
4438	2004-05-12	US DOLLAR	2004	May	132.0000	132.5000	133.0000
4439	2004-05-11	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4440	2004-05-10	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4441	2004-05-07	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4442	2004-05-06	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4443	2004-05-05	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4444	2004-05-04	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4445	2004-05-03	US DOLLAR	2004	May	132.3000	132.8000	133.3000
4446	2004-04-30	US DOLLAR	2004	April	132.3000	132.8000	133.3000
4447	2004-04-29	US DOLLAR	2004	April	132.3000	132.8000	133.3000
4448	2004-04-28	US DOLLAR	2004	April	132.3000	132.8000	133.3000
4449	2004-04-27	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4450	2004-04-26	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4451	2004-04-23	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4452	2004-04-22	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4453	2004-04-21	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4454	2004-04-20	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4455	2004-04-19	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4456	2004-04-16	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4457	2004-04-15	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4458	2004-04-14	US DOLLAR	2004	April	132.4000	132.9000	133.4000
4459	2004-04-13	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4460	2004-04-08	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4461	2004-04-07	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4462	2004-04-06	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4463	2004-04-05	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4464	2004-04-02	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4465	2004-04-01	US DOLLAR	2004	April	132.7000	133.2000	133.7000
4466	2004-03-31	US DOLLAR	2004	March	132.7000	133.2000	133.7000
4467	2004-03-30	US DOLLAR	2004	March	132.8500	133.3500	133.8500
4468	2004-03-29	US DOLLAR	2004	March	132.8500	133.3500	133.8500
4469	2004-03-26	US DOLLAR	2004	March	133.0000	133.5000	134.0000
4470	2004-03-25	US DOLLAR	2004	March	133.0000	133.5000	134.0000
